cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHA4UkoQQl," @MoonwalkerWorshiper  it is simply making a joke, which is this movie is",1 bulan yang lalu,Duy Vu Khanh,UCHe3uoi_iuHZ_vzLwaNDVfw,9,https://yt3.ggpht.com/ytc/AMLnZu8BXjSCOawua-qcZ8zvhMVRSdz7XtJyiSL-mQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.379386
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHCF-l68v_," @MoonwalkerWorshiper  Negative comments were removed like no tomorrow. To get around that, people misquote famous lines instead.",1 bulan yang lalu,Pavise,UCXj5wyul_GDEl1c9d5ms45Q,10,https://yt3.ggpht.com/2FLktPRRNqIJtNQsh8Sbm3CDWQXjTstBSqVFaJskqQmbBnHVRz-OBgmLFt9oqqYnZ-jbNsjv=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.383497
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHPh9MXOsw, @MoonwalkerWorshiper  maybe because it's called a joke?,1 bulan yang lalu,The Automator,UCFCYwszdU0eIPC3oQ9tQsVQ,1,https://yt3.ggpht.com/ytc/AMLnZu8J06rYtAS6uT2Y3sgTYSgmI_TjUCys3WIpOtby=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.387374
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHRg__EW_i," @Pavise  What?? Negative comments removed? I don't believe you, all commentators wouldn't be aware of that, it just seems like they repeat a meme.",1 bulan yang lalu,MoonwalkerWorshiper,UCBDjS6oKKZCoDM2sq7m-bNg,0,https://yt3.ggpht.com/ytc/AMLnZu9yqAdYk6kmtg6LKyFLRgbPOh2m1LEz4ET8huv8qQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.3911
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHRxliRnV5, @Duy Vu Khanh  I don't get the joke though even if changing Ariel's looks is atrocious.,1 bulan yang lalu,MoonwalkerWorshiper,UCBDjS6oKKZCoDM2sq7m-bNg,1,https://yt3.ggpht.com/ytc/AMLnZu9yqAdYk6kmtg6LKyFLRgbPOh2m1LEz4ET8huv8qQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.943691
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHTlv1_Nsa," @MoonwalkerWorshiper  I'll explain. It's a form of modern absurdist humor, used to satirise the trailer and the company's agenda as a whole. The joke is closely related to the memes that emerged following the failure of Morbious. The principle is that there is no public appetite for these films, and thus, with false enthusiasm people clamour about their excitement for scenes and lines from other, better and older productions. Comments critising productions like this are removed with incredible speed, so these comments form a kind of dissenting dogwhistle that only people in the know can understand.",1 bulan yang lalu,Extreme POWER,UC382Yn7RklKjd8Gt-keiWmA,5,https://yt3.ggpht.com/ytc/AMLnZu_9qd1xrPI1w-RqT6Ai4AYtCG6ccoWOtnYKtE-RnA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.952543
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gHVCS6LHn3,XD,1 bulan yang lalu,NM York,UC2pwFoTBHWeWi13tUXbi17Q,0,https://yt3.ggpht.com/ytc/AMLnZu8VnlhF4X_RvT9i8uPjE-8jJOF-HpiAL2DUoA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.961982
UgzljcIDnAhiNrfl4ZF4AaABAg.9gFqMC3qv6a9gH_Rk539Xg," @Extreme POWER  Ok wow, but why would YouTube remove negative opinions? Those do not fall outside guidelines for the platform.
I suspect this compulsive sarcasm is just a means of coping with lack of self-expression. Thank you for the explanation I guess quotes from older movies is code language for disappointment in recent movie quality or something.",1 bulan yang lalu,MoonwalkerWorshiper,UCBDjS6oKKZCoDM2sq7m-bNg,0,https://yt3.ggpht.com/ytc/AMLnZu9yqAdYk6kmtg6LKyFLRgbPOh2m1LEz4ET8huv8qQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341431.968513
Ugx6OE4x6zH-vWC4Dy14AaABAg.9hbdCB3P2MV9heuLqU_xJ_,"for it to flop, yea!",1 hari yang lalu,Jamaul,UC0GjqYJUzMDXX_0_wdGHRPA,1,https://yt3.ggpht.com/IweYyP6AzarFSj10MwAZec46rkaDN5IUcUJpFt6VHz1-LWOPTyunUxx9WJ7YaSzcSnLAT9J2=s176-c-k-c0x00ffffff-no-rj,false,true,1666847032.505816
Ugx6OE4x6zH-vWC4Dy14AaABAg.9hbdCB3P2MV9hf0UwReEYB, @Jamaul  aww u mad💀💀bro tracked down all my comments LMAOAOA,1 hari yang lalu,Levy Mcgarden,UCUu1tB82cf0J8wAmDPMvQpg,0,https://yt3.ggpht.com/ytc/AMLnZu85slyVA-Dry9Isw9PKpmVU5MHQouJA51_YGHUu=s176-c-k-c0x00ffffff-no-rj,false,true,1666847032.512985
UgzXhjc_64VGeJ4PDWF4AaABAg.9hPW1hzKs6K9hPWtBK84Ob,When she said? In this song or cartoon,7 hari yang lalu,Kim_Jisoo,UCSZfw_wZeHCHquUkitWKnWA,0,https://yt3.ggpht.com/nAr-OMwo2p8MLELf-TO3erT_F8xXHHB5Yr7hMgK1eGZg751b_Rw-ag9znlqBX2js_Wg6qRh6Pg=s176-c-k-c0x00ffffff-no-rj,false,true,1666328633.004256
Ugz4bo-un-Q8DWYADq94AaABAg.9hGaeFOAYAg9hGyHVQqosu,Good joke 😂,10 hari yang lalu,Jackson Bolt,UCDwkLQE4W-2ITSv9SjY8pxA,4,https://yt3.ggpht.com/oRhnf5jtWOK21QIOrfHbt1RbCFutx2YS32Vr4EsubUahxuiExu8MrlfUp6W7qNmvJNvGn14AxQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666069433.472374
Ugz0Gq_d6RQqVL_coBJ4AaABAg.9hLSIkIDI7g9hNXVk63Z3L,love me some kfc,8 hari yang lalu,Jamaul,UC0GjqYJUzMDXX_0_wdGHRPA,1,https://yt3.ggpht.com/IweYyP6AzarFSj10MwAZec46rkaDN5IUcUJpFt6VHz1-LWOPTyunUxx9WJ7YaSzcSnLAT9J2=s176-c-k-c0x00ffffff-no-rj,false,true,1666242234.014663
Ugw9jhGJ0my1KlvE6fx4AaABAg.9hSnq4LcWcc9hStIALFm-W,How do yo think Black Panther was so successful? certainly wasn't the movies 'riveting' plot.,6 hari yang lalu,Jamaul,UC0GjqYJUzMDXX_0_wdGHRPA,3,https://yt3.ggpht.com/IweYyP6AzarFSj10MwAZec46rkaDN5IUcUJpFt6VHz1-LWOPTyunUxx9WJ7YaSzcSnLAT9J2=s176-c-k-c0x00ffffff-no-rj,false,true,1666415034.54098
UgzWiAYKwx3t7LvDioB4AaABAg.9gK8tBL3Hsa9gKPrF97eq_,"""Get to de CHOPPA!!!""",1 bulan yang lalu,Spidge B,UCwV692WgD9hqZhnQkBw8F5g,12,https://yt3.ggpht.com/ytc/AMLnZu9HGBb3ru1YQN_OAl8DAV7wPRGLkPlLgYQHJc6vmQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341435.091011
UgyPTi27ImSbfAkchAN4AaABAg.9hFrF05AU0o9hH4qHXgx8e,and became the new-one,10 hari yang lalu,Alexa Delarge,UCVEiOMC0SpSi_e0LR9aj-Nw,0,https://yt3.ggpht.com/ytc/AMLnZu9OvNuoneJdcFsY1EqTnwlierRvpWbR2ClgxNGHOg=s176-c-k-c0x00ffffff-no-rj,false,true,1666069435.572057
UgxOC8z2w0m3WzTUs5Z4AaABAg.9gYiI1UjizU9g_yXJfkteM,🤣,4 minggu yang lalu,Adrian Villanueva,UCV4XtH-iqNB1sXYqGKwB3tA,1,https://yt3.ggpht.com/ytc/AMLnZu_xU8oKRKpTKTUNG1_PxqqwnBkrOagzk6LyzA=s176-c-k-c0x00ffffff-no-rj,false,true,1664514236.01844
Ugz8aorwEoCVmUOM_LJ4AaABAg,"The part where she said ""Drink up me harties yoho!"" Makes my heart skip a beat.",9 hari yang lalu,Pilotx3mm,UC3sWJjb8-QDBnaM18b7Y_ng,1,https://yt3.ggpht.com/ytc/AMLnZu-12YsqgsEnkxL9JzG_-lPxlZfIFlJd-GLuirPTyA=s176-c-k-c0x00ffffff-no-rj,false,false,1666155836.6309
UgxeuTA5wPplw6IU-HJ4AaABAg,"the part where Ariel left out some grape soda, Chicken, Watermelon, and a pair of sneakers from target and said 'be vewwy, vewwy quiet, I'm huntin mermAIDS, Ahhahahahhuhuhuhuhu!' shook me too my core...then left me gassy.",3 jam yang lalu (diedit),Mario Super,UCRkX6G9xGpt8Xn7QWL_NQBw,3,https://yt3.ggpht.com/rm5nfg8XSOi-fP_Z6IESAK5c5H2f6lTurLwoJEUqXN8X_k-UY-7rGKDi-NRDQMHH5uZQiaB8zZg=s176-c-k-c0x00ffffff-no-rj,false,false,1666922636.63588
Ugy9tr0v0TUR_DLbyfN4AaABAg,"""This will be a time that we will never forget."" 👴🏻",10 hari yang lalu,The Demented Gamer,UC7yDHFhWPEdsb9RXG6Y2pjA,3,https://yt3.ggpht.com/2E4eiXbEPIqydIUmRV9EgInXXank4OytUkM36G9_R3LR9dbN4ArA2WhHDECPUfqYT318nxLyUg=s176-c-k-c0x00ffffff-no-rj,false,false,1666069436.640666
UgyPd0lqPi5VU6C2F5V4AaABAg,“I love the part” comments mocking this remake are all warming my soul.,2 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,3,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666760636.64517
Ugwt7BPvwta4A9eOrhh4AaABAg,"I loved the part when Ariel said “Ogres have layers, Onions have layers”. It made me shed a tear 😢 so beautiful",4 minggu yang lalu,Kookxy,UCeUJp65jG7ME38c7bnHWnEg,109,https://yt3.ggpht.com/FrXYAVIcanhgxD4d8BOPRVyt5PfIqGdM8NC7ESOLketq33i4gw0LOaOgqUF7zTMrT1OdzLJ1=s176-c-k-c0x00ffffff-no-rj,false,false,1664514236.649139
UgwcwgQtwW74wkF1vX54AaABAg,"The part where Eric says, ""I don't want to date woman"" and comes out as gay was just so freeing",12 jam yang lalu,Cancel Disney Plus,UC5tS2SCc_qKZX2H787IjZFg,2,https://yt3.ggpht.com/wQZzDAcqqMEp5nC4kQ5XNNwzujzWYb2keXex2NImRkU6L-yWQdJcymbpMocydgEkdvWA70YBpA=s176-c-k-c0x00ffffff-no-rj,false,false,1666890236.652606
UgyCmCHWUWxRDtllmrp4AaABAg,i love when little merimaid was loved,3 hari yang lalu,SleepingGoose,UCpVTVBGl_bRHyWik--ag47g,3,https://yt3.ggpht.com/ocd5J56yWf3gmQod3XueO_ahepUvUzNWy4RHfmPBMAhVdBsKH15_7fI8bNVntcrbvSoWPF5i=s176-c-k-c0x00ffffff-no-rj,false,false,1666674236.656349
Ugx00vAEkyhNrcZedI14AaABAg,"🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫👁🟫🟫🟫🟫🟫🟫🟫👁🟫🟫
🟫🟫🟫🟫🟫🟫👄🟫🟫🟫🟫🟫🟫",5 hari yang lalu,Mario Super,UCRkX6G9xGpt8Xn7QWL_NQBw,22,https://yt3.ggpht.com/rm5nfg8XSOi-fP_Z6IESAK5c5H2f6lTurLwoJEUqXN8X_k-UY-7rGKDi-NRDQMHH5uZQiaB8zZg=s176-c-k-c0x00ffffff-no-rj,false,false,1666501436.66092
UgxE-r_f-U0BSRnCLeV4AaABAg,"The part where Ariel said ""If you've got time to fantasize about a beautiful death, why not live beautifully until the end?"" truly moved me",6 hari yang lalu,KLVR,UCed3LJPSSZUPp90LhF4oq8w,1,https://yt3.ggpht.com/ytc/AMLnZu8UxpUHurlDAmd2FkkxYkUqp5vt9CvV6cbeL2K1mA=s176-c-k-c0x00ffffff-no-rj,false,false,1666415036.664169
Ugxh0TY5Nqxk4OEYBtF4AaABAg,"“It’s too dark! Sure you’re not from DC Universe, Ariel ?”",8 hari yang lalu (diedit),Việt Anh Nguyễn Vũ,UCQUnwq2t4awdP--Be2wELEg,7,https://yt3.ggpht.com/ytc/AMLnZu__Q7DpfGy-WwDp-JGO8y597XQvf2xFOtE0mQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666242236.667116
UgxgnSS48FJ8MknvkCZ4AaABAg,"That part where Ariel said ""Yer a wizard, Harry!"" sent chills down my spine. Absolute genius.",2 minggu yang lalu,Eggs and Tiddies,UCdn_pef5H_0Xwl-ExMJiVtg,885,https://yt3.ggpht.com/ytc/AMLnZu_3IAMo5slQ8i9MJlLOKS2aAEW34R4NgH2_hROmIA=s176-c-k-c0x00ffffff-no-rj,false,false,1665723836.669784
UgznLP1vQmTREIwng214AaABAg,"Pov: You're trying to find a comment that doesn't say ""The part where she said ""..."" sent shivers down my spine 😭",18 jam yang lalu,emma,UCOTR2gWL6Yhwba6XJwdyjCg,2,https://yt3.ggpht.com/pRSJLgpEMaXuRu5A0Mtfch7vbwkuQB269EhfyvtHG-JQI2e3DXlczIPAY2Axs6pz5RXtdvP8ag=s176-c-k-c0x00ffffff-no-rj,false,false,1666868636.672342
Ugwn3havm1-L0faVi9Z4AaABAg,"I would like to remind you that when Ariel puts on her head the horned helmet, while Ursula sings the dragonborn song, it is not the fault of the holes in the helmet if Ariel sees nothing.",6 hari yang lalu,GreatDeadStone,UC66ryYDAxxAvIZO8SI3Jbbg,1,https://yt3.ggpht.com/ytc/AMLnZu_YccnDioS7v0T9urXw9Mppxh-BM3vU6qy5xA=s176-c-k-c0x00ffffff-no-rj,false,false,1666415036.675166
UgwfGsW1p1pgnwFmJpx4AaABAg,"The part when Ariel says and I, iam, mermaid man and snaps  is very mermatastic",10 hari yang lalu,TheChillOut,UCLcK06TapZjLyMGUjbUxEig,2,https://yt3.ggpht.com/ytc/AMLnZu8LtkndCZPXDtrAk4-AGQUDTqHkju5Hshbgvp3aCg=s176-c-k-c0x00ffffff-no-rj,false,false,1666069436.677737
UgygIJSHw7aKmGD3TDx4AaABAg,This new live action Ariel is different from the OG Ariel her red hair color reminds me of Merida’s and Anna’s all mixed up I like this teaser ❤💙😊,3 hari yang lalu (diedit),caleb sedillo,UC8Z77pR8AiVzmEmVQcpD-wQ,2,https://yt3.ggpht.com/ytc/AMLnZu9hil69_XjeuPRo94lHuLbvLmx7iUhnfLZzkb3rZw=s176-c-k-c0x00ffffff-no-rj,false,false,1666674236.680177
UgwNoT-loCxrsqAuXUd4AaABAg,"🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫👁🟫🟫🟫🟫🟫🟫🟫👁🟫🟫
🟫🟫🟫🟫🟫🟫👄🟫🟫🟫🟫🟫🟫",7 hari yang lalu,Jamaul,UC0GjqYJUzMDXX_0_wdGHRPA,24,https://yt3.ggpht.com/IweYyP6AzarFSj10MwAZec46rkaDN5IUcUJpFt6VHz1-LWOPTyunUxx9WJ7YaSzcSnLAT9J2=s176-c-k-c0x00ffffff-no-rj,false,false,1666328636.682797
UgyqwE6ixoAUWrKzLnZ4AaABAg,"The part where the little mermaid said "" My Dog stepped on a bee "" sent shivers down My Spine .",1 bulan yang lalu,Saiful Trismegistus,UCLbpGGijDVDt1lmDSSF7TXA,297,https://yt3.ggpht.com/ytc/AMLnZu_7aLNmyL_IPH4GnEjoD2saEUfL_I17vd_K7HepGw=s176-c-k-c0x00ffffff-no-rj,false,false,1664341436.685172
UgwvBBPZbTNM9Q9GpBl4AaABAg,The part where the little mermaid was fighting Steppenwolf to prevent him from retrieving the mother box to synchronize the unity was awesome. Even Aquaman didn't need to help her.,2 hari yang lalu,LashelySaid🗿,UCRS4qf54fC0zMXUmLwZikfw,0,https://yt3.ggpht.com/7sLwn5dkIR-t73qznku6PBgH4IVtkxEm74qomsVHmY5GqVosJXN20ZugpuuH4b0jXyIc1icmXQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666760636.687489
UgxbMFIMgUWpmVrgmzV4AaABAg,"The part when Arial said 100 pushups, 100 situps, 100 squats and 10 km's of running inspired to workout again.",7 hari yang lalu,Mohit Telgu,UCfskptsbIFeGCXfNleHZozQ,2,https://yt3.ggpht.com/ytc/AMLnZu87lytWG9zJHWCY1rpMqxiOpZTWklLHMr5n5Z3PRA=s176-c-k-c0x00ffffff-no-rj,false,false,1666328636.689607
UgxZ3U2VeVMnSRNCIdp4AaABAg,I think we should all agree Disney should stop making live actions :),3 hari yang lalu,Tsoodol Maya,UC4IGN7e7rMBgTrSwSyR4r-w,20,https://yt3.ggpht.com/ytc/AMLnZu908kjudMJ-NvJDSpsL9xpJXfoijUx84UGFGDzM=s176-c-k-c0x00ffffff-no-rj,false,false,1666674236.691684
Ugy9tr0v0TUR_DLbyfN4AaABAg.9hJFgzowdAJ9hJfRlvdxI0,✊🏿✊🏿✊🏿,9 hari yang lalu,Nigquarius Jamarion jr.,UC8mYNIRiFgFzaTuF_dXpeoA,0,https://yt3.ggpht.com/mKGRWXP6yzQRbX_YxLY40--uVhK9xxusg7Sopdu3TDP2QJ5CHS7q4_YVENl6tbhp8QNYFz3hEQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666155837.214349
Ugwt7BPvwta4A9eOrhh4AaABAg.9gXV2wlSpe_9gZb4QqrwCb, @Jacobee77201  I wonder why they didn't just cover it up with makeup,4 minggu yang lalu,Just Some Girl Without A Mustache ,UCnJn1xGEiFrIrBrAB-PPtMg,0,https://yt3.ggpht.com/ZIl5693zuVcH5fL2yO5AJmTUgTSBE1ZcqzWo9DfASJfj68-L4cWai4QgCIykpvnOQoWn25f1=s176-c-k-c0x00ffffff-no-rj,false,true,1664514237.679085
UgxE-r_f-U0BSRnCLeV4AaABAg.9hTeT2VEyyS9hVXKvFNOHQ,what movie,5 hari yang lalu,mika hu,UCNBKgWPv_0mwfE32Htm0cAg,0,https://yt3.ggpht.com/ytc/AMLnZu-W1q0d_VxLpxU--5X2Y2Zxxej4LgFs24qkKQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666501438.195042
UgxE-r_f-U0BSRnCLeV4AaABAg.9hTeT2VEyyS9hVw_-5xbpG," @mika hu  not a movie, Gintama",5 hari yang lalu,KLVR,UCed3LJPSSZUPp90LhF4oq8w,0,https://yt3.ggpht.com/ytc/AMLnZu8UxpUHurlDAmd2FkkxYkUqp5vt9CvV6cbeL2K1mA=s176-c-k-c0x00ffffff-no-rj,false,true,1666501438.203403
Ugxh0TY5Nqxk4OEYBtF4AaABAg.9hMnqMIvU9o9hN5H1CTPCP,Flounder?  Why did you say that name!,8 hari yang lalu,One Quick Thing,UC_j0bY40f6iz1Wt1kq-1ZIg,1,https://yt3.ggpht.com/ytc/AMLnZu8B9iGtNY3xykFZsyA8faoMAicSKQedDfOpQw=s176-c-k-c0x00ffffff-no-rj,false,true,1666242238.691661
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49gyWbHOuYmv,I'm a wut,2 minggu yang lalu,oldsalt,UCT2TTYfzwPJKF8I-u3VA2ig,14,https://yt3.ggpht.com/gLBnpd2SevIegytYmRNJIl_SxSRC9PSVwtPAh_YWYo3SASZxY_-TGLQRa-TPpl1NEicX640BGQ=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.370955
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49gzliIM3jJq, @oldsalt  a wizard!,2 minggu yang lalu,ur mom,UCJfeYdjDatWAs2csVBfSnmg,15,https://yt3.ggpht.com/obrqcYvyiOixKmFEXWeAQypxGSDUOdEZ4MfQJLDYr47AMl1lS2-MyXgN1nDRF3HRJU-R4AiO=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.377763
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h-d7xCf--k,Haha,2 minggu yang lalu,Marc,UCbimkFxASOASXMcwKH-Ac1Q,0,https://yt3.ggpht.com/ytc/AMLnZu8zTcGi_Qt_kenfNcTtLzicnh5hNaJNNJsrtkf7=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.381524
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h-gXubFJMq,Race of colors,2 minggu yang lalu,Kawasaki Saki,UCS74c7JPvIh_lqU4xw2kh6g,1,https://yt3.ggpht.com/W_MVol51G9uM8xGPFhjMVekUqclfsmRaj8VK8A6BKLdMH2V6tSxabQyCN3d77W9nLxguecyA=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.384463
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h0vZvV-zTA, @Kawasaki Saki  i pick red because gryffindor,2 minggu yang lalu,bloopah,UCHNo0oeYOOqrKXyVAtcAQzg,2,https://yt3.ggpht.com/ytc/AMLnZu8I5sXalwC_LUmCOB2S4EiMN8pIngqLh4CBOdnV=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.387203
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h2WIVM7eT9, @Kawasaki Saki  I'm Ravenclaw.,2 minggu yang lalu,Draeko Olleres,UCPHotbaqH1KXZ4GDeR7g0tA,1,https://yt3.ggpht.com/JYBrk_6j0MNmMU-wu5_UIKEv7AgwMlF2yQUFuOgRpeuxVOcD7jFB4uECHIcq6zyGudyY9ivHTfU=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.389918
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h31yD2vU0s,that's haeey Potter not ariek,2 minggu yang lalu,KS sisters,UC7BrJL2OVvALbBejvfqK-VA,0,https://yt3.ggpht.com/TRBZEZVVdK2bJnPu63svl6Z-FHTnqKA-32DknN9ItvpabdZ-emF7sz_kIBYL_JTIOqMzizXilA=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.392586
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h4q4wcIZEu,I love when a fitional character got u so mad,2 minggu yang lalu (diedit),Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,2,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.395038
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h4sXM2aw3n,"​  i love when u became a internet troll over a fictional character. You should get ur own movie, that would sell billions. Im really gonna petition for that.",2 minggu yang lalu,Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,3,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723839.397447
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h4wocRVtMU,"​ @Nyklyfe9  Damn, were u drunk tryna type that? lmao",2 minggu yang lalu,MyName Jeff,UCnVLw63QpGdWeSWzODPj5xw,7,https://yt3.ggpht.com/ytc/AMLnZu-BsXHQ-xPxh6HVd0IZrE90t43qyHkvMJdqgw=s176-c-k-c0x00ffffff-no-rj,false,true,1665723840.018828
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h5EyquI0Tz," @MyName Jeff  yessir and high, still make more sense than u",2 minggu yang lalu,Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,2,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723840.026178
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h5V6696L-M, @Nyklyfe9  good shit,2 minggu yang lalu,MyName Jeff,UCnVLw63QpGdWeSWzODPj5xw,4,https://yt3.ggpht.com/ytc/AMLnZu-BsXHQ-xPxh6HVd0IZrE90t43qyHkvMJdqgw=s176-c-k-c0x00ffffff-no-rj,false,true,1665723840.031012
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49h6xm9TYOWp, @Nyklyfe9  you mad?,2 minggu yang lalu,ItchyPilauBoto,UCsOYYgvUwdsD6uqqGF0O9vw,5,https://yt3.ggpht.com/CnFrdP_LfR8W6t9oGVGQyepblBpOZwYkdtv_wxHXNmuDLjyYMRg88MNv-T8rlqlj9QXjeFcd=s176-c-k-c0x00ffffff-no-rj,false,true,1665723840.034335
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49hBIs7a3N1B,RIP Hagrid 😭,13 hari yang lalu,Adachi,UC_a-BKuTG0MHInMewM828tg,3,https://yt3.ggpht.com/rvQHUvKJ4xgHWVEeviVucsAZsqyeAs-9FU_L-RtasbKSAllNgfSfTaxVK-cEU2dDuU1YmULT_BA=s176-c-k-c0x00ffffff-no-rj,false,true,1665810240.03781
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49hBgiawN6ih, @Nyklyfe9  lmao this movie is NOT gonna make billions,13 hari yang lalu,Jose Lozano,UC5h48rP6o7RFtgz7qwOoGyw,0,https://yt3.ggpht.com/ytc/AMLnZu9A82jlCWaJ8HNCfkGNk6IhxJjKdD-vL_LbXXacag=s176-c-k-c0x00ffffff-no-rj,false,true,1665810240.040166
UgxgnSS48FJ8MknvkCZ4AaABAg.9gxqgaCy8m49hSpNyWRC8X,🤡,6 hari yang lalu,Adrian Villanueva,UCV4XtH-iqNB1sXYqGKwB3tA,0,https://yt3.ggpht.com/ytc/AMLnZu_xU8oKRKpTKTUNG1_PxqqwnBkrOagzk6LyzA=s176-c-k-c0x00ffffff-no-rj,false,true,1666415040.04262
UgyqwE6ixoAUWrKzLnZ4AaABAg.9gGmtKMhxPB9gI1PlJ6CNw,Mission passed: respect,1 bulan yang lalu,Dariel Rodríguez,UCqS0wqISKUI6vPIcwWIIaTg,5,https://yt3.ggpht.com/ytc/AMLnZu_O9q2_ISo6jngU-pw3QFJjlZgFtsrzynBPaw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341440.564206
UgyqwE6ixoAUWrKzLnZ4AaABAg.9gGmtKMhxPB9gIUocMig7A,Body's anchering all the time,1 bulan yang lalu,Ernesto,UC4ZRab-zWFMoxBusICnbsGw,1,https://yt3.ggpht.com/ytc/AMLnZu_pAHxBPTkxBXogOhXnYSEWFNoj6Kpq6fsOPnVZiFW9de7fyoFAR8Tei3DWzkNy=s176-c-k-c0x00ffffff-no-rj,false,true,1664341440.572901
UgyqwE6ixoAUWrKzLnZ4AaABAg.9gGmtKMhxPB9gcBI6lkY7C,And the agony on her face reflected by the bee was so real it made me cry. Truly a work of art. Props to the actor for doing such a beautiful portrayal of emotion.,3 minggu yang lalu,FourDayz,UC0SpZEa4sCKYRWmi-5ddAKA,2,https://yt3.ggpht.com/ytc/AMLnZu9Tpyx3yF16RkVnZvbu-NDtTlk48moXJMkvHX73=s176-c-k-c0x00ffffff-no-rj,false,true,1665119040.578535
UgxZ3U2VeVMnSRNCIdp4AaABAg.9hZwmNEvb899h_Em3cVyfm,Bro fr,3 hari yang lalu,Yrrr,UCPgTzRi9w_fiGSpd27Bzx4w,4,https://yt3.ggpht.com/1wDiiPn9eakTZEKnsOzbLKg7ZTuf_2w3DInwke3uxeXI00FhsV8kN-S87AJJrBMfmwrsPu4cMQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666674241.060372
